order_book_id,date,open,volume,close,low,total_turnover,prev_close,high
399976.XSHE,2017-10-12,2606.3944,1416763455.0,2595.8682,2574.1910000000007,24447236670.0,2613.7591,2614.4989
399976.XSHE,2017-10-13,2601.1967,1094964257.0,2607.5453,2596.6197,20628011153.0,2595.8682,2616.8644
399976.XSHE,2017-10-16,2601.0042,1459927123.0,2564.8903,2559.6672,25683656619.0,2607.5453,2605.6661
399976.XSHE,2017-10-17,2556.8466,1016246460.0,2543.061,2538.9643,18163158088.0,2564.8903,2563.774
399976.XSHE,2017-10-18,2545.9414,1145219594.0,2517.8728,2512.5522,19134409443.0,2543.061,2554.2543
399976.XSHE,2017-10-19,2519.3714,1158153962.0,2513.1569,2501.6417,19323764255.0,2517.8728,2536.3621
399976.XSHE,2017-10-20,2508.8918,1226086396.0,2571.3659,2505.9032,23826441633.0,2513.1569,2571.3659
399976.XSHE,2017-10-23,2567.2151,940868479.0,2555.431,2548.3914,16951919642.0,2571.3659,2567.2151
399976.XSHE,2017-10-24,2552.3819,1001881127.0,2558.812,2529.6609,19147906792.0,2555.431,2567.2726
399976.XSHE,2017-10-25,2549.5453,1059488854.0,2554.1663,2529.3246,20223913175.0,2558.812,2554.1981
399976.XSHE,2017-10-26,2547.4337,1187755566.0,2556.8496,2528.4746,23445361589.0,2554.1663,2571.5991
399976.XSHE,2017-10-27,2556.266,1087025305.0,2535.9709,2535.2829,21156914800.0,2556.8496,2570.2602
399976.XSHE,2017-10-30,2521.1903,1453210116.0,2467.7557,2444.4396,24484153681.0,2535.9709,2521.2048
399976.XSHE,2017-10-31,2462.4185,1001032829.0,2515.3625,2462.4185,21196568680.0,2467.7557,2518.723
399976.XSHE,2017-11-01,2522.6118,1055441597.0,2515.5004,2510.8839,21731786461.0,2515.3625,2535.4138
399976.XSHE,2017-11-02,2510.3964,1017650746.0,2487.1947,2483.0727,20284499149.0,2515.5004,2513.7571
399976.XSHE,2017-11-03,2479.8985,965278211.0,2468.2757,2451.9201,19299822307.0,2487.1947,2498.0595
399976.XSHE,2017-11-06,2476.6059,1036490406.0,2484.4106,2456.669,19852728515.0,2468.2757,2484.52
399976.XSHE,2017-11-07,2485.7397,1010859528.0,2488.2109,2463.8758,18412419620.0,2484.4106,2491.2288
399976.XSHE,2017-11-08,2484.3233,1591548511.0,2532.2737,2481.0008,29893724843.0,2488.2109,2545.6489
399976.XSHE,2017-11-09,2540.6266,1118019433.0,2543.1987,2525.1306,22010886660.0,2532.2737,2548.221
399976.XSHE,2017-11-10,2536.478,1323365357.0,2554.4032,2532.7502,23523521915.0,2543.1987,2561.0219
399976.XSHE,2017-11-13,2564.4883,1396039714.0,2558.3588,2545.9962,27909177310.0,2554.4032,2572.5563
399976.XSHE,2017-11-14,2557.3616,1433766735.0,2507.6231,2506.7799,28122959311.0,2558.3588,2557.3616
399976.XSHE,2017-11-15,2493.1702,1523058984.0,2411.9915,2407.4001,30558926824.0,2507.6231,2493.1702
399976.XSHE,2017-11-16,2407.429,1199860390.0,2397.7658,2386.3658,20856388912.0,2411.9915,2415.9761
399976.XSHE,2017-11-17,2399.9918,1386077459.0,2337.6852,2335.2388,22682378936.0,2397.7658,2415.8786
399976.XSHE,2017-11-20,2329.1135,1002425196.0,2385.4352,2290.6402,19314280442.0,2337.6852,2385.6092
399976.XSHE,2017-11-21,2381.5216,997779632.0,2389.3725,2363.2106,19322716246.0,2385.4352,2401.311
399976.XSHE,2017-11-22,2390.1688,1080134171.0,2394.3872,2377.1183,19943805423.0,2389.3725,2408.1358
399976.XSHE,2017-11-23,2386.9742,1082787476.0,2331.8646,2331.5401,20313083713.0,2394.3872,2400.6426
399976.XSHE,2017-11-24,2321.8927,911752124.0,2349.8555,2316.2282,16683031603.0,2331.8646,2362.3769
399976.XSHE,2017-11-27,2340.4684,915499042.0,2262.7432,2257.6841,18788926669.0,2349.8555,2342.6620000000007
399976.XSHE,2017-11-28,2257.9628,754288643.0,2298.1245,2252.3507,14472085135.0,2262.7432,2298.3141
399976.XSHE,2017-11-29,2294.1044,952388098.0,2299.2047,2266.5977,15852597877.0,2298.1245,2306.2495
399976.XSHE,2017-11-30,2291.435,756692602.0,2283.5732,2275.556,13343827248.0,2299.2047,2311.5575
399976.XSHE,2017-12-01,2280.1644,688405150.0,2298.3023,2270.7263,11776037869.0,2283.5732,2303.3419
399976.XSHE,2017-12-04,2295.6166,746006946.0,2270.8693,2268.343,13013761879.0,2298.3023,2305.8659
399976.XSHE,2017-12-05,2262.3408,1017482338.0,2202.0539,2188.7865,16971922367.0,2270.8693,2267.4041
399976.XSHE,2017-12-06,2198.4727,751281522.0,2222.2274,2171.4282,13503141271.0,2202.0539,2222.4685
399976.XSHE,2017-12-07,2217.0497,690903354.0,2202.2795,2201.499,11038017527.0,2222.2274,2225.7143
399976.XSHE,2017-12-08,2203.7261,824763885.0,2222.7903,2202.1481,13373663035.0,2202.2795,2237.5358
399976.XSHE,2017-12-11,2230.3765,843136816.0,2269.6274,2228.1004,15136969249.0,2222.7903,2269.7833
399976.XSHE,2017-12-12,2269.5297,928746521.0,2271.2825,2268.2815,18705410395.0,2269.6274,2312.4478
399976.XSHE,2017-12-13,2267.0639,672298566.0,2278.6989,2252.1361,13183134351.0,2271.2825,2278.8008
399976.XSHE,2017-12-14,2280.3422,650888461.0,2271.317,2256.0512,12316420326.0,2278.6989,2286.9308
399976.XSHE,2017-12-15,2262.4161,623595039.0,2239.7658,2228.6861,12808113889.0,2271.317,2264.7704
399976.XSHE,2017-12-18,2232.476,564449985.0,2221.052,2212.5193,10631311231.0,2239.7658,2258.4859
399976.XSHE,2017-12-19,2221.2024,502083218.0,2223.9091,2209.336,9331708485.0,2221.052,2231.6479
399976.XSHE,2017-12-20,2223.3689,502560040.0,2194.9970000000008,2191.5854,8978358607.0,2223.9091,2224.8692
399976.XSHE,2017-12-21,2191.5392,605280681.0,2220.9532,2181.3696,11203577348.0,2194.9970000000008,2225.0887
399976.XSHE,2017-12-22,2216.786,588243997.0,2227.0566,2216.0107,10772171226.0,2220.9532,2247.7795
399976.XSHE,2017-12-25,2226.672,624026523.0,2196.7424,2194.535,11000447888.0,2227.0566,2231.7505
399976.XSHE,2017-12-26,2193.5084,511118485.0,2209.2857,2184.3225,9799137878.0,2196.7424,2209.9118
399976.XSHE,2017-12-27,2211.2956,916570861.0,2242.6646,2208.8042,17619409435.0,2209.2857,2261.9635
399976.XSHE,2017-12-28,2239.7556,984122565.0,2246.6571,2235.7952,17122482685.0,2242.6646,2260.2222
399976.XSHE,2017-12-29,2246.8359,723158164.0,2250.9882,2233.3032,12065506111.0,2246.6571,2251.0368
399976.XSHE,2018-01-02,2255.501,743222985.0,2276.7673,2246.3083,13534422702.0,2250.9882,2277.0531
399976.XSHE,2018-01-03,2276.1138,1042883252.0,2325.8723,2272.3727,21881589580.0,2276.7673,2333.6223
399976.XSHE,2018-01-04,2318.7423,800579425.0,2323.1572,2316.8083,17656304498.0,2325.8723,2339.4712
399976.XSHE,2018-01-05,2323.4721,693747109.0,2301.0718,2299.3933,14764144467.0,2323.1572,2328.2392
399976.XSHE,2018-01-08,2304.7803,892044757.0,2319.0701,2300.2527,17589455053.0,2301.0718,2320.1758
399976.XSHE,2018-01-09,2320.3096,886196174.0,2312.501,2305.612,16461043486.0,2319.0701,2329.7786
399976.XSHE,2018-01-10,2316.2001,849808893.0,2284.9766,2270.4651,16420825510.0,2312.501,2317.0369
399976.XSHE,2018-01-11,2283.1208,690919979.0,2289.851,2271.2459,13176675254.0,2284.9766,2294.6157
399976.XSHE,2018-01-12,2286.2714,763451887.0,2274.4778,2272.9024,13463136226.0,2289.851,2293.4458
399976.XSHE,2018-01-15,2266.1462,1016240771.0,2176.4154,2168.9811,20117802242.0,2274.4778,2266.3187
399976.XSHE,2018-01-16,2169.2782,685390098.0,2166.3379,2150.4037,13636575398.0,2176.4154,2184.7618
399976.XSHE,2018-01-17,2162.3511,761449007.0,2136.0499,2085.7885,15184660713.0,2166.3379,2162.4161
399976.XSHE,2018-01-18,2130.7631,508736118.0,2135.1566,2130.0943,9350691649.0,2136.0499,2150.1534
399976.XSHE,2018-01-19,2135.4685,551355527.0,2137.5576,2129.0517,9986055574.0,2135.1566,2158.1266
399976.XSHE,2018-01-22,2138.1452,660922012.0,2166.241,2120.5778,12436299624.0,2137.5576,2166.4937
399976.XSHE,2018-01-23,2180.1352,675838574.0,2182.5453,2175.3598,13998989517.0,2166.241,2189.3077
399976.XSHE,2018-01-24,2180.9752,634438047.0,2196.9354,2158.5129,12515035660.0,2182.5453,2196.9354
399976.XSHE,2018-01-25,2193.4068,659829311.0,2186.8777,2186.606,12623806373.0,2196.9354,2212.3697
399976.XSHE,2018-01-26,2180.4726,513704519.0,2173.301,2172.158,11156656193.0,2186.8777,2188.5598
399976.XSHE,2018-01-29,2172.0368,588888202.0,2148.5398,2139.881,12613162077.0,2173.301,2174.3703
399976.XSHE,2018-01-30,2147.328,501884185.0,2150.6646,2143.7027,12221932541.0,2148.5398,2172.2649
399976.XSHE,2018-01-31,2139.2887,550738549.0,2115.7171,2107.1,11488714373.0,2150.6646,2140.6021
399976.XSHE,2018-02-01,2116.6821,688291360.0,2050.0663,2045.6148,13049767492.0,2115.7171,2126.3369
399976.XSHE,2018-02-02,2037.6943,548154562.0,2064.7422,1997.0115,10479645877.0,2050.0663,2070.0949
399976.XSHE,2018-02-05,2028.6613,422288443.0,2032.4914,2022.0188,9046619445.0,2064.7422,2049.3329
399976.XSHE,2018-02-06,1992.0978,722532790.0,1926.9943,1925.6923,13233623972.0,2032.4914,2012.7554
399976.XSHE,2018-02-07,1968.7737,607158620.0,1933.944,1886.229,11527898334.0,1926.9943,1980.5358
399976.XSHE,2018-02-08,1937.4691,481001353.0,1981.677,1935.3014,9862318015.0,1933.944,1990.8216
399976.XSHE,2018-02-09,1934.4826,735144089.0,1935.4364,1915.0247,14555568902.0,1981.677,1978.1361
399976.XSHE,2018-02-12,1953.7709,735852556.0,2058.9552,1953.7709,15238328878.0,1935.4364,2061.0616
399976.XSHE,2018-02-13,2080.4743,753931386.0,2072.6019,2070.8301,16382406974.0,2058.9552,2103.6169
399976.XSHE,2018-02-14,2085.5669,485146677.0,2098.7466,2066.6553,12077750154.0,2072.6019,2102.4995
399976.XSHE,2018-02-22,2119.5296,799179890.0,2157.2151,2116.834,16208648713.0,2098.7466,2184.2585
399976.XSHE,2018-02-23,2153.5017,740055181.0,2172.8686,2134.5686,17059754291.0,2157.2151,2172.9658
399976.XSHE,2018-02-26,2192.8619,1014267737.0,2225.9697,2181.7258,21730308372.0,2172.8686,2237.5038
399976.XSHE,2018-02-27,2209.5022,817526650.0,2211.5382,2204.4153,17246804609.0,2225.9697,2230.4989
399976.XSHE,2018-02-28,2194.9783,1026353218.0,2250.362,2187.269,21454525556.0,2211.5382,2262.2592
399976.XSHE,2018-03-01,2231.7568,890316848.0,2275.3524,2226.1103,19494281207.0,2250.362,2275.5003
399976.XSHE,2018-03-02,2260.535,1104643126.0,2270.6279,2258.5018,22109778924.0,2275.3524,2316.2323
399976.XSHE,2018-03-05,2276.886,824980991.0,2294.396,2263.5882,17320699893.0,2270.6279,2294.4802
399976.XSHE,2018-03-06,2297.251,912781380.0,2307.5567,2279.028,19146352136.0,2294.396,2317.8826
399976.XSHE,2018-03-07,2305.3923,665271521.0,2288.2633,2284.8567,15680228717.0,2307.5567,2307.6308
399976.XSHE,2018-03-08,2285.7222,743210012.0,2269.0370000000007,2257.9049,15658345528.0,2288.2633,2296.4241
399976.XSHE,2018-03-09,2271.9917,849394331.0,2317.1215,2271.9917,16231201542.0,2269.0370000000007,2319.0039
399976.XSHE,2018-03-12,2330.5605,1391035690.0,2406.7512,2330.5605,29827661210.0,2317.1215,2415.7003
399976.XSHE,2018-03-13,2402.424,1051239132.0,2394.4936,2383.6016,18720219614.0,2406.7512,2412.4674
399976.XSHE,2018-03-14,2390.9616,1165653844.0,2374.8788,2374.8248,21844138990.0,2394.4936,2427.7268
399976.XSHE,2018-03-15,2379.856,1236790135.0,2404.2151,2366.19,22200920700.0,2374.8788,2404.4869
399976.XSHE,2018-03-16,2402.8731,948077106.0,2369.6346,2369.3457,16957845496.0,2404.2151,2407.8445
399976.XSHE,2018-03-19,2357.342,801701801.0,2370.1099,2348.6014,14847858143.0,2369.6346,2384.6689
399976.XSHE,2018-03-20,2350.5154,753904308.0,2359.7828,2336.5585,14381894064.0,2370.1099,2368.8070000000002
399976.XSHE,2018-03-21,2360.097,754472532.0,2314.7813,2309.7579,15426122160.0,2359.7828,2377.0986
399976.XSHE,2018-03-22,2318.5384,660993601.0,2303.6234,2294.2023,13162618832.0,2314.7813,2335.9217
399976.XSHE,2018-03-23,2210.2484,1165131110.0,2156.2058,2136.4151,22421950141.0,2303.6234,2244.8316
399976.XSHE,2018-03-26,2128.1648,829835655.0,2228.9616,2128.1648,17200812953.0,2156.2058,2229.5297
399976.XSHE,2018-03-27,2261.4525,922454575.0,2302.9186,2260.7647,19781018158.0,2228.9616,2303.5423
399976.XSHE,2018-03-28,2257.1308,729386956.0,2247.1235,2246.7407,17416517933.0,2302.9186,2283.75
399976.XSHE,2018-03-29,2258.0726,606338351.0,2243.5998,2223.1086,14194809972.0,2247.1235,2271.4452
399976.XSHE,2018-03-30,2250.6674,674449842.0,2280.9821,2249.3985,14632268385.0,2243.5998,2281.9208
399976.XSHE,2018-04-02,2294.7331,862833818.0,2249.0267,2245.0885,19091501997.0,2280.9821,2297.6333
399976.XSHE,2018-04-03,2201.7802,722490307.0,2209.8782,2189.679,14855493763.0,2249.0267,2227.5738
399976.XSHE,2018-04-04,2219.3691,542335859.0,2187.131,2185.6585,11247287367.0,2209.8782,2228.9322
399976.XSHE,2018-04-09,2176.4828,533418167.0,2179.2334,2168.051,10470175471.0,2187.131,2199.5681
399976.XSHE,2018-04-10,2185.1802,682480110.0,2208.5201,2177.3684,13931014198.0,2179.2334,2215.8213
399976.XSHE,2018-04-11,2218.4622,622707586.0,2213.4891,2205.1261,12292332803.0,2208.5201,2223.6223
399976.XSHE,2018-04-12,2211.9923,513658562.0,2181.6617,2178.0936,11345227660.0,2213.4891,2213.968
399976.XSHE,2018-04-13,2192.3746,489015833.0,2192.0411,2172.3085,11589265022.0,2181.6617,2205.8828
399976.XSHE,2018-04-16,2180.9678,514480384.0,2166.8835,2154.4165,10907698857.0,2192.0411,2189.9287
399976.XSHE,2018-04-17,2171.9623,648999408.0,2090.7947,2087.9462,13957053960.0,2166.8835,2177.2827
399976.XSHE,2018-04-18,2101.4006,656323960.0,2111.1335,2045.0221,14456381159.0,2090.7947,2116.343
399976.XSHE,2018-04-19,2107.8625,599105089.0,2119.9726,2106.717,11579353577.0,2111.1335,2134.8918
399976.XSHE,2018-04-20,2109.8243,572900644.0,2075.7126,2074.3155,10801070507.0,2119.9726,2122.0353
399976.XSHE,2018-04-23,2073.9896,506911882.0,2063.945,2039.7866,9988699818.0,2075.7126,2096.4342
399976.XSHE,2018-04-24,2067.4212,546372054.0,2118.6658,2066.6375,12006512467.0,2063.945,2120.0372
399976.XSHE,2018-04-25,2106.4303,446489837.0,2109.1339,2101.1357,9405314234.0,2118.6658,2117.1575
399976.XSHE,2018-04-26,2104.5641,589112937.0,2043.0342,2042.4019,11026234297.0,2109.1339,2106.3603
399976.XSHE,2018-04-27,2051.299,443638662.0,2049.822,2027.9731,8710320648.0,2043.0342,2059.175
399976.XSHE,2018-05-02,2053.016,468638752.0,2050.5122,2040.2677,8920833454.0,2049.822,2063.5701
399976.XSHE,2018-05-03,2047.3548,574341585.0,2063.7134,2013.1586,11119028153.0,2050.5122,2065.5389999999998
399976.XSHE,2018-05-04,2055.2469,442608083.0,2052.5274,2049.2739,9656979618.0,2063.7134,2068.8878
399976.XSHE,2018-05-07,2051.9672,710936498.0,2126.8733,2051.9379,15357953446.0,2052.5274,2126.9757
399976.XSHE,2018-05-08,2128.426,672265901.0,2135.8453,2126.0722,14518849973.0,2126.8733,2140.7546
399976.XSHE,2018-05-09,2136.4691,573635370.0,2138.8485,2125.8926,11528757113.0,2135.8453,2145.3798
399976.XSHE,2018-05-10,2142.0278,583318941.0,2148.9811,2133.8885,12299660013.0,2138.8485,2159.738
399976.XSHE,2018-05-11,2154.8054,928419702.0,2184.9222,2154.8054,20679574467.0,2148.9811,2201.6114
399976.XSHE,2018-05-14,2188.9266,895324259.0,2202.4011,2188.9266,19379780517.0,2184.9222,2230.533
399976.XSHE,2018-05-15,2208.6193,657022991.0,2206.9467,2180.5224,13608511009.0,2202.4011,2215.3512
399976.XSHE,2018-05-16,2201.646,612025687.0,2188.2262,2185.137,13823913055.0,2206.9467,2212.1838
399976.XSHE,2018-05-17,2188.6875,484304644.0,2168.95,2159.6572,11077110510.0,2188.2262,2196.248
399976.XSHE,2018-05-18,2167.9498,516292280.0,2178.9514,2154.2003,11068956979.0,2168.95,2184.3254
399976.XSHE,2018-05-21,2195.1259,744698980.0,2208.7242,2195.1259,15122357488.0,2178.9514,2221.1277
399976.XSHE,2018-05-22,2201.735,587558729.0,2207.4534,2179.6361,12445941221.0,2208.7242,2208.0928
399976.XSHE,2018-05-23,2198.6949,570561556.0,2158.5289,2158.4206,11395254570.0,2207.4534,2198.6949
399976.XSHE,2018-05-24,2159.8679,493460122.0,2158.5142,2155.7735,10473474182.0,2158.5289,2171.3113
399976.XSHE,2018-05-25,2153.0603,549690567.0,2118.5507,2114.7376,11041186092.0,2158.5142,2159.7348
399976.XSHE,2018-05-28,2118.7942,448190489.0,2116.5783,2109.2679,9414087056.0,2118.5507,2140.1554
399976.XSHE,2018-05-29,2117.2261,430800035.0,2109.3743,2108.7963,9163689196.0,2116.5783,2137.1014
399976.XSHE,2018-05-30,2079.2626,599474978.0,2044.618,2040.6958,11167842456.0,2109.3743,2081.5789
399976.XSHE,2018-05-31,2059.2911,461994804.0,2057.6344,2041.4821,8384336791.0,2044.618,2068.7833
399976.XSHE,2018-06-01,2047.7364,443506750.0,2040.9008,2030.3348,7887799340.0,2057.6344,2063.811
399976.XSHE,2018-06-04,2044.2474,524741814.0,2013.8548,2006.5772,10377370020.0,2040.9008,2047.8739
399976.XSHE,2018-06-05,2015.2345,547439883.0,2065.0504,2015.2345,9806506954.0,2013.8548,2065.2163
399976.XSHE,2018-06-06,2064.111,571487649.0,2081.9211,2062.5587,10782933488.0,2065.0504,2090.6444
399976.XSHE,2018-06-07,2093.2393,457546615.0,2077.6935,2075.3229,8389465686.0,2081.9211,2099.2283
399976.XSHE,2018-06-08,2078.9114,451042295.0,2057.0083,2044.2092,7898055116.0,2077.6935,2078.9114
399976.XSHE,2018-06-11,2057.156,301751147.0,2052.5574,2043.6893,8137365784.0,2057.0083,2075.3626
399976.XSHE,2018-06-12,2054.9307,332815319.0,2042.5794,2014.9017,7679943852.0,2052.5574,2057.1431
399976.XSHE,2018-06-13,2031.4647,355670273.0,2012.2339,2011.9285,7470474859.0,2042.5794,2039.1799
399976.XSHE,2018-06-14,1999.507,308481180.0,1997.3383,1991.0382,6841407934.0,2012.2339,2016.8763
399976.XSHE,2018-06-15,1998.2939999999999,344343789.0,1956.8381,1950.9085,6995392108.0,1997.3383,2003.5095
399976.XSHE,2018-06-19,1909.4593,507038062.0,1842.9135,1819.3698,10568594817.0,1956.8381,1927.6462
399976.XSHE,2018-06-20,1826.5106,407427310.0,1871.5863,1824.7597,9815376586.0,1842.9135,1887.4003
399976.XSHE,2018-06-21,1870.3918,374904551.0,1811.3625,1811.2011,8664654558.0,1871.5863,1878.6865
399976.XSHE,2018-06-22,1798.1388,490335434.0,1870.6693,1789.0609,11455021925.0,1811.3625,1880.8022
399976.XSHE,2018-06-25,1889.2272,415788213.0,1878.5494,1875.5291,11145738391.0,1870.6693,1908.6759
399976.XSHE,2018-06-26,1852.6070000000002,401186961.0,1900.1437,1847.8506,9853913233.0,1878.5494,1901.7628
399976.XSHE,2018-06-27,1902.1669,342182375.0,1873.2813,1866.4620000000002,7849285296.0,1900.1437,1908.1139
399976.XSHE,2018-06-28,1867.7682,340555597.0,1842.3064,1836.3786,8392346604.0,1873.2813,1892.1529
399976.XSHE,2018-06-29,1843.7853,444455456.0,1910.5131,1837.4826,10693689483.0,1842.3064,1911.0085
399976.XSHE,2018-07-02,1905.3906,431285375.0,1868.3098,1853.5808,9196745495.0,1910.5131,1907.6997
399976.XSHE,2018-07-03,1869.8738,429550015.0,1863.36,1794.7775,10376417027.0,1868.3098,1873.5401
399976.XSHE,2018-07-04,1852.5871,313294792.0,1815.9338,1806.5171,7434116047.0,1863.36,1854.6466
399976.XSHE,2018-07-05,1816.8557,352547803.0,1782.3472,1780.5794,7694568346.0,1815.9338,1838.3773
399976.XSHE,2018-07-06,1788.9484,431365963.0,1799.1463,1759.2966,10345359557.0,1782.3472,1832.5361
399976.XSHE,2018-07-09,1803.7433,418165735.0,1832.9838,1801.6737,9906893746.0,1799.1463,1833.4447
399976.XSHE,2018-07-10,1841.3152,400895564.0,1858.7329,1838.1007,9657942942.0,1832.9838,1859.221
399976.XSHE,2018-07-11,1830.1443,518004537.0,1858.3666,1807.0866,13769549962.0,1858.7329,1877.3038
399976.XSHE,2018-07-12,1849.5504,501113215.0,1895.1453,1849.4595,12945279438.0,1858.3666,1902.0919
399976.XSHE,2018-07-13,1895.1185,444693824.0,1900.5757,1884.6168,11823026984.0,1895.1453,1910.9926
399976.XSHE,2018-07-16,1892.6786,351029625.0,1872.4098,1861.1842,9290128799.0,1900.5757,1895.7743
399976.XSHE,2018-07-17,1868.9448,364157975.0,1889.6463,1855.8931,10244881259.0,1872.4098,1891.7139
399976.XSHE,2018-07-18,1888.0945,361821095.0,1866.4417,1866.4002,9132110815.0,1889.6463,1898.7558
399976.XSHE,2018-07-19,1863.2201,315516220.0,1841.0533,1835.6921,7509032106.0,1866.4417,1876.4981
399976.XSHE,2018-07-20,1838.7109,314949214.0,1865.7262,1837.0134,8159236875.0,1841.0533,1874.7166
399976.XSHE,2018-07-23,1865.0688,364858708.0,1892.9983,1862.6938,9037654662.0,1865.7262,1898.1998
399976.XSHE,2018-07-24,1892.7581,439496077.0,1904.0017,1885.0138,10075241958.0,1892.9983,1914.9299
399976.XSHE,2018-07-25,1903.8769,409939989.0,1882.1942,1880.2013,10325961466.0,1904.0017,1914.2145
399976.XSHE,2018-07-26,1881.6525,444307906.0,1857.2844,1849.7621,9312258308.0,1882.1942,1890.2186
399976.XSHE,2018-07-27,1852.2120000000002,268649696.0,1837.1083,1831.1926,5761147310.0,1857.2844,1854.1734
399976.XSHE,2018-07-30,1838.7926,294526258.0,1821.3457,1813.6823,6723023625.0,1837.1083,1843.7428
399976.XSHE,2018-07-31,1819.2455,303763901.0,1782.8458,1775.1327,7190553349.0,1821.3457,1819.2455
399976.XSHE,2018-08-01,1789.0328,348548610.0,1758.374,1758.0194,8775105775.0,1782.8458,1795.4149
399976.XSHE,2018-08-02,1746.1445,446289227.0,1705.2784,1667.3989,9757735120.0,1758.374,1746.1445
399976.XSHE,2018-08-03,1706.1102,288620738.0,1676.8629999999994,1676.4907,6640866546.0,1705.2784,1713.0419
399976.XSHE,2018-08-06,1668.7357,379489129.0,1607.7877,1601.3583,8949791769.0,1676.8629999999994,1672.2545
399976.XSHE,2018-08-07,1611.9165,381199326.0,1629.3305,1567.7798,9303195532.0,1607.7877,1629.8124
399976.XSHE,2018-08-08,1621.0610000000001,454597097.0,1591.8312,1584.183,8252231389.0,1629.3305,1626.9126
399976.XSHE,2018-08-09,1591.0603,467065297.0,1638.5425,1587.7837,8116723065.0,1591.8312,1647.1124
399976.XSHE,2018-08-10,1635.3315,325301982.0,1652.3742,1632.704,6287176265.0,1638.5425,1656.0516
399976.XSHE,2018-08-13,1629.8394,333825774.0,1665.5482,1622.8982,6928529362.0,1652.3742,1667.9532
399976.XSHE,2018-08-14,1666.516,270593632.0,1650.8197,1645.8131,5429651948.0,1665.5482,1667.8156
399976.XSHE,2018-08-15,1655.3132,383778393.0,1606.6401,1603.3245,6656584832.0,1650.8197,1658.8877
399976.XSHE,2018-08-16,1579.7995,325369270.0,1582.7273,1561.7223,6182217375.0,1606.6401,1605.5065
399976.XSHE,2018-08-17,1599.8053,343607936.0,1557.2581,1554.7642,5768960031.0,1582.7273,1605.0103
399976.XSHE,2018-08-20,1561.1752,342906874.0,1578.3257,1540.7894,6644800315.0,1557.2581,1578.6625
399976.XSHE,2018-08-21,1578.5503,370963538.0,1589.8281,1570.079,7177749588.0,1578.3257,1599.1996
399976.XSHE,2018-08-22,1586.0919,328082151.0,1567.4357,1560.1268,6007979848.0,1589.8281,1591.3388
399976.XSHE,2018-08-23,1569.3783,345441053.0,1588.6655,1565.2617,6527062722.0,1567.4357,1594.7379
399976.XSHE,2018-08-24,1586.3609,293802620.0,1574.1898,1569.7018,5186488727.0,1588.6655,1586.6234
399976.XSHE,2018-08-27,1574.7948,375845964.0,1606.1906,1574.7948,6932617365.0,1574.1898,1606.7133
399976.XSHE,2018-08-28,1607.6428,411790217.0,1623.4607,1606.529,7728106292.0,1606.1906,1627.9709
399976.XSHE,2018-08-29,1621.0702,301821752.0,1600.9933,1596.9433,5418262242.0,1623.4607,1621.0702
399976.XSHE,2018-08-30,1597.2337,308725385.0,1586.7455,1585.465,5149588405.0,1600.9933,1610.1721
399976.XSHE,2018-08-31,1583.5475,322094907.0,1557.9835,1556.6305,5167282057.0,1586.7455,1583.5475
399976.XSHE,2018-09-03,1560.2024,321670291.0,1561.3793,1539.0097,5378533480.0,1557.9835,1563.6646
399976.XSHE,2018-09-04,1563.1725,321289561.0,1570.6886,1552.2364,5655581878.0,1561.3793,1574.6343
399976.XSHE,2018-09-05,1564.0203,334726726.0,1536.2837,1535.5791,5380582424.0,1570.6886,1567.0244
399976.XSHE,2018-09-06,1529.7861,323901448.0,1522.7229,1516.3134,5300534162.0,1536.2837,1547.0121
399976.XSHE,2018-09-07,1526.7429,326074589.0,1521.9301,1513.9560000000001,5192603412.0,1522.7229,1549.3579
399976.XSHE,2018-09-10,1523.6882,363011923.0,1483.5748,1481.2891,5882617066.0,1521.9301,1525.2481
399976.XSHE,2018-09-11,1485.0684,269535436.0,1488.9413,1472.8186,4280720463.0,1483.5748,1496.4013
399976.XSHE,2018-09-12,1487.6003,383366627.0,1506.475,1483.0133,6589901122.0,1488.9413,1515.1237
399976.XSHE,2018-09-13,1523.8607,361675437.0,1521.9242,1503.7939999999999,6634318538.0,1506.475,1531.1948
399976.XSHE,2018-09-14,1535.0677,458074153.0,1535.817,1532.3871,8649430177.0,1521.9242,1566.2971
399976.XSHE,2018-09-17,1521.9362,315685119.0,1504.9295,1499.9913,4889878211.0,1535.817,1521.9362
399976.XSHE,2018-09-18,1498.1047,403916615.0,1539.8849,1495.2126,6284969624.0,1504.9295,1540.0357
399976.XSHE,2018-09-19,1536.0707,454886717.0,1566.6755,1531.7008,7487810196.0,1539.8849,1581.5142
399976.XSHE,2018-09-20,1569.1821,425240564.0,1570.0629,1569.1821,7768246952.0,1566.6755,1591.8109
399976.XSHE,2018-09-21,1576.6484,547012509.0,1615.1139,1563.3943,10774200728.0,1570.0629,1620.1971
399976.XSHE,2018-09-25,1607.8107,370869231.0,1611.8125,1601.2785,7709869131.0,1615.1139,1624.3599
399976.XSHE,2018-09-26,1616.3144,417713962.0,1623.486,1608.5274,7796884785.0,1611.8125,1628.3036
399976.XSHE,2018-09-27,1621.8307,428037626.0,1590.0453,1589.536,8281095565.0,1623.486,1621.8307
399976.XSHE,2018-09-28,1592.0531,358336122.0,1607.4174,1587.4133,6610954033.0,1590.0453,1608.3242
399976.XSHE,2018-10-08,1572.1993,377105858.0,1536.7863,1535.1796,7426624795.0,1607.4174,1580.1303
