order_book_id,date,prev_close,low,volume,close,high,total_turnover,open
000941.XSHG,2017-09-08,1760.6635,1758.8770000000006,1557574900.0,1770.5827,1782.812,25554006900.0,1758.8770000000006
000941.XSHG,2017-09-11,1770.5827,1788.0253,2236399200.0,1836.8404,1838.3411,38241843628.0,1788.0253
000941.XSHG,2017-09-12,1836.8404,1815.1255,3232509500.0,1823.0093,1883.9693,58013773684.0,1843.9446
000941.XSHG,2017-09-13,1823.0093,1812.9916,2199050000.0,1849.0361,1849.1695,37824727666.0,1820.1348
000941.XSHG,2017-09-14,1849.0361,1815.4833,2229415200.0,1823.3072,1854.6655,36305082242.0,1853.41
000941.XSHG,2017-09-15,1823.3072,1801.9013,2025777400.0,1816.6694,1825.7744,32031861646.0,1819.7044
000941.XSHG,2017-09-18,1816.6694,1815.805,1748532400.0,1839.3433,1841.1669,28829491698.0,1817.799
000941.XSHG,2017-09-19,1839.3433,1815.4246,1818166300.0,1827.7498,1846.296,30587417370.0,1836.2036
000941.XSHG,2017-09-20,1827.7498,1824.2112,1910805300.0,1851.1642,1855.1768,33274725261.0,1825.9426
000941.XSHG,2017-09-21,1851.1642,1821.4906,1887566000.0,1822.1353,1852.5403,32648508175.0,1849.2596
000941.XSHG,2017-09-22,1822.1353,1801.1148,1378494300.0,1804.3659,1820.366,23123439162.0,1814.4551
000941.XSHG,2017-09-25,1804.3659,1776.6677,1276851000.0,1779.6118,1803.3562,21234674854.0,1801.0083
000941.XSHG,2017-09-26,1779.6118,1774.8912,1010077900.0,1794.1907,1794.2308,18453812578.0,1774.8912
000941.XSHG,2017-09-27,1794.1907,1797.4198,1309027500.0,1827.3468,1829.517,25694904425.0,1798.8231
000941.XSHG,2017-09-28,1827.3468,1820.4807,1177559600.0,1831.676,1840.8487,20915069427.0,1821.7024
000941.XSHG,2017-09-29,1831.676,1813.9963,1117484500.0,1827.8138,1842.4532,20805010327.0,1833.619
000941.XSHG,2017-10-09,1827.8138,1840.6056,1238792100.0,1847.4884,1857.547,21299285057.0,1854.2847
000941.XSHG,2017-10-10,1847.4884,1812.1754,1228276000.0,1828.3488,1845.6261,21272695183.0,1845.6261
000941.XSHG,2017-10-11,1828.3488,1800.9122,1249565600.0,1820.0025,1828.9506,22259712853.0,1823.7619
000941.XSHG,2017-10-12,1820.0025,1798.1947,928099200.0,1806.7284,1821.3707,16313386915.0,1817.1977
000941.XSHG,2017-10-13,1806.7284,1808.8175,836801500.0,1817.2382,1821.8464,14503111534.0,1808.8175
000941.XSHG,2017-10-16,1817.2382,1797.9722,1046776100.0,1803.4751,1819.5117,17721169662.0,1817.8608
000941.XSHG,2017-10-17,1803.4751,1794.5466,879093200.0,1803.9498,1811.6638,15195831659.0,1800.0287
000941.XSHG,2017-10-18,1803.9498,1792.4484,882471000.0,1797.6872,1812.9731,14640267152.0,1805.6369
000941.XSHG,2017-10-19,1797.6872,1783.675,901030800.0,1788.3745,1800.4167,14304447519.0,1797.296
000941.XSHG,2017-10-20,1788.3745,1783.1418,831732400.0,1820.371,1820.4351,16628733237.0,1783.1418
000941.XSHG,2017-10-23,1820.371,1810.5761,701931100.0,1817.3683,1821.0763,12202227435.0,1816.48
000941.XSHG,2017-10-24,1817.3683,1806.2919,816281800.0,1820.3093,1820.3222,14783562801.0,1815.626
000941.XSHG,2017-10-25,1820.3093,1806.004,757950300.0,1822.7168,1823.4314,14471711901.0,1813.2445
000941.XSHG,2017-10-26,1822.7168,1812.68,1090090500.0,1830.3942,1840.2666,19540989762.0,1819.9814
000941.XSHG,2017-10-27,1830.3942,1823.6313,1004892800.0,1826.8845,1836.7735,17103731643.0,1829.0964
000941.XSHG,2017-10-30,1826.8845,1776.8202,1420338000.0,1804.7992,1824.1239,21247162391.0,1821.0826
000941.XSHG,2017-10-31,1804.7992,1802.8773,1034560400.0,1830.8335,1831.6549,18954875628.0,1803.0437
000941.XSHG,2017-11-01,1830.8335,1830.1582,1160156000.0,1832.4584,1842.8983,19314045296.0,1833.1915
000941.XSHG,2017-11-02,1832.4584,1810.5203,1105928300.0,1820.6293,1830.571,17787451143.0,1828.825
000941.XSHG,2017-11-03,1820.6293,1803.7409,1527018300.0,1815.41,1831.5621,23680320630.0,1822.9907
000941.XSHG,2017-11-06,1815.41,1815.9045,1093575600.0,1841.8611,1842.5253,18685032809.0,1820.94
000941.XSHG,2017-11-07,1841.8611,1835.4313,1539948200.0,1852.5389,1853.0764,23225359807.0,1844.4911
000941.XSHG,2017-11-08,1852.5389,1846.2872,1776671300.0,1876.6467,1885.0605,29687293043.0,1853.6254
000941.XSHG,2017-11-09,1876.6467,1870.3192,1503734600.0,1894.3297,1895.4222,25489551577.0,1881.1397
000941.XSHG,2017-11-10,1894.3297,1888.0852,1837101400.0,1934.6786,1937.6774,29619136063.0,1888.6143
000941.XSHG,2017-11-13,1934.6786,1935.2128,1815587000.0,1942.907,1950.4724,32792567792.0,1943.6507
000941.XSHG,2017-11-14,1942.907,1886.7337,1688233300.0,1891.1619,1942.8826,30720882458.0,1942.6011
000941.XSHG,2017-11-15,1891.1619,1828.5299,1665435200.0,1833.5165,1882.4685,30811337265.0,1882.4685
000941.XSHG,2017-11-16,1833.5165,1815.8508,1322098000.0,1838.7215,1840.911,22735268419.0,1831.2567
000941.XSHG,2017-11-17,1838.7215,1780.886,1754950400.0,1781.7864,1845.6394,26733355240.0,1836.244
000941.XSHG,2017-11-20,1781.7864,1754.1007,1205897500.0,1821.1872,1821.7508,21385519281.0,1771.0258
000941.XSHG,2017-11-21,1821.1872,1812.4279,1227218900.0,1832.7063,1837.7723,22418962046.0,1818.2858
000941.XSHG,2017-11-22,1832.7063,1810.2715,1229744700.0,1830.7488,1840.8235,21046831173.0,1834.4926
000941.XSHG,2017-11-23,1830.7488,1764.2759,1246584600.0,1765.995,1825.3198,21350667014.0,1825.3198
000941.XSHG,2017-11-24,1765.995,1746.7877,1010295100.0,1768.4756,1778.0359,17531322199.0,1750.2714
000941.XSHG,2017-11-27,1768.4756,1712.2641,993888900.0,1715.0952,1766.8516,18589542107.0,1765.8228
000941.XSHG,2017-11-28,1715.0952,1710.581,810393900.0,1741.7234,1741.7234,14003049345.0,1713.5466
000941.XSHG,2017-11-29,1741.7234,1712.2069,989597500.0,1734.7121,1741.1709,15816333606.0,1739.8746
000941.XSHG,2017-11-30,1734.7121,1695.7529,925169500.0,1702.1161,1730.047,15098321440.0,1727.9314
000941.XSHG,2017-12-01,1702.1161,1697.5895,749144700.0,1720.1276,1725.9373,12164101875.0,1698.5927
000941.XSHG,2017-12-04,1720.1276,1715.348,832402500.0,1717.7769,1730.3478,13544297496.0,1718.1836
000941.XSHG,2017-12-05,1717.7769,1666.9366,1080145000.0,1678.9905,1718.3329,16342886133.0,1713.6016
000941.XSHG,2017-12-06,1678.9905,1648.3596,860276600.0,1688.5211,1692.1724,14741381572.0,1680.1776
000941.XSHG,2017-12-07,1688.5211,1671.558,782938100.0,1671.9678,1689.1904,11194017376.0,1682.2268
000941.XSHG,2017-12-08,1671.9678,1666.5897,769763200.0,1691.1946,1700.5138,12190507069.0,1668.4227
000941.XSHG,2017-12-11,1691.1946,1693.2405,911568800.0,1734.0041,1734.3083,15385407543.0,1697.1319
000941.XSHG,2017-12-12,1734.0041,1723.6519,941141900.0,1723.7702,1750.3004,16412911026.0,1733.2012
000941.XSHG,2017-12-13,1723.7702,1715.2032,766340600.0,1744.4888,1744.6279,12541055647.0,1720.9379
000941.XSHG,2017-12-14,1744.4888,1727.6166,790067100.0,1740.4527,1748.8137,12881097789.0,1743.0496
000941.XSHG,2017-12-15,1740.4527,1705.8491,958616800.0,1715.118,1735.1786,13546042022.0,1732.7804
000941.XSHG,2017-12-18,1715.118,1691.5613,684312300.0,1695.8341,1719.5186,9580728174.0,1716.5501
000941.XSHG,2017-12-19,1695.8341,1692.9709,623595100.0,1702.9974,1708.7219,9064543462.0,1698.4511
000941.XSHG,2017-12-20,1702.9974,1691.6756,675295400.0,1695.3742,1708.8416,9794102855.0,1703.6849
000941.XSHG,2017-12-21,1695.3742,1684.8294,788799000.0,1719.1513,1725.197,12217391641.0,1694.0791
000941.XSHG,2017-12-22,1719.1513,1720.2657,898229600.0,1737.9703,1748.9808,14414736032.0,1720.341
000941.XSHG,2017-12-25,1737.9703,1715.2147,874990500.0,1718.9033,1745.8921,12625767964.0,1736.3612
000941.XSHG,2017-12-26,1718.9033,1703.4264,724519600.0,1724.3779,1727.6661,11577461708.0,1717.0745
000941.XSHG,2017-12-27,1724.3779,1713.1465,933726300.0,1716.325,1729.8731,16874586553.0,1720.213
000941.XSHG,2017-12-28,1716.325,1709.1045,908619800.0,1717.5496,1724.8881,14597712585.0,1713.4441
000941.XSHG,2017-12-29,1717.5496,1718.7307,823392400.0,1732.1961,1732.3124,12046643560.0,1721.9158
000941.XSHG,2018-01-02,1732.1961,1730.3741,928889400.0,1746.3344,1746.7904,14548099474.0,1737.3706
000941.XSHG,2018-01-03,1746.3344,1740.5725,1154940700.0,1773.2169,1777.4762,19641922474.0,1744.8588
000941.XSHG,2018-01-04,1773.2169,1765.3678,936366100.0,1773.7892,1777.0524,15966896120.0,1769.3363
000941.XSHG,2018-01-05,1773.7892,1752.5884,920817600.0,1758.9146,1773.2923,14769664528.0,1773.2923
000941.XSHG,2018-01-08,1758.9146,1736.1735,1021096500.0,1754.781,1755.3082,16451506308.0,1755.1446
000941.XSHG,2018-01-09,1754.781,1744.1112,875469200.0,1750.5659,1758.7192,14303183166.0,1755.7745
000941.XSHG,2018-01-10,1750.5659,1722.8669,914693000.0,1735.1773,1753.3561,14995126477.0,1753.3561
000941.XSHG,2018-01-11,1735.1773,1719.3745,794305700.0,1731.8547,1737.862,12165584312.0,1728.5098
000941.XSHG,2018-01-12,1731.8547,1722.7249,785102500.0,1727.2158,1736.0397,12252138695.0,1730.9168
000941.XSHG,2018-01-15,1727.2158,1653.9534,1177498800.0,1660.4952,1721.8885,19841634915.0,1721.1755
000941.XSHG,2018-01-16,1660.4952,1642.4915,822424700.0,1654.8573,1663.9805,13785352017.0,1655.2297
000941.XSHG,2018-01-17,1654.8573,1606.9352,985465900.0,1641.5866,1654.1113,16021114998.0,1654.1113
000941.XSHG,2018-01-18,1641.5866,1641.5776,754686100.0,1652.8115,1657.8741,11578953652.0,1641.9719
000941.XSHG,2018-01-19,1652.8115,1649.3207,810774600.0,1659.4147,1673.1224,11909370185.0,1653.5618
000941.XSHG,2018-01-22,1659.4147,1658.0437,816384600.0,1686.1288,1686.2352,13225746672.0,1662.6953
000941.XSHG,2018-01-23,1686.1288,1688.2499,837543900.0,1699.4677,1701.7838,14046712225.0,1688.2499
000941.XSHG,2018-01-24,1699.4677,1683.7637,843942500.0,1710.7472,1713.981,13272833075.0,1697.1389
000941.XSHG,2018-01-25,1710.7472,1704.7513,973084900.0,1705.6138,1722.2743,14248579038.0,1711.1821
000941.XSHG,2018-01-26,1705.6138,1696.73,679305100.0,1697.0818,1708.8503,10790238269.0,1704.7477
000941.XSHG,2018-01-29,1697.0818,1666.0708,824858800.0,1668.7506,1696.8448,13483017124.0,1694.0979
000941.XSHG,2018-01-30,1668.7506,1666.2579,682427800.0,1682.8088,1688.9879999999994,12026813391.0,1667.7528
000941.XSHG,2018-01-31,1682.8088,1648.4189,821314500.0,1655.2707,1672.3854,11778375800.0,1672.3854
000941.XSHG,2018-02-01,1655.2707,1606.1266,1101118300.0,1607.0098,1663.6694,14995571771.0,1654.2102
000941.XSHG,2018-02-02,1607.0098,1573.7716,759420000.0,1615.6805,1620.4166,10699219084.0,1593.9943
000941.XSHG,2018-02-05,1615.6805,1577.2953,689113100.0,1578.0178,1595.2936,11089960235.0,1585.2117
000941.XSHG,2018-02-06,1578.0178,1508.819,1009737400.0,1508.8546,1559.6988,13515119109.0,1549.6223
000941.XSHG,2018-02-07,1508.8546,1478.7655,775681457.0,1509.3295,1546.5719,11551931793.0,1538.8885
000941.XSHG,2018-02-08,1509.3295,1507.21,640067126.0,1528.2667,1532.4268,10016472805.0,1508.9522
000941.XSHG,2018-02-09,1528.2667,1471.4513,999776791.0,1482.2733,1513.0235,14886750316.000004,1489.2323
000941.XSHG,2018-02-12,1482.2733,1493.2672,751969647.0,1547.5176,1550.2288,12888190138.0,1493.2672
000941.XSHG,2018-02-13,1547.5176,1553.2156,721158245.0,1554.9265,1572.1629999999998,13621499448.0,1561.9297
000941.XSHG,2018-02-14,1554.9265,1555.3475,478913753.0,1573.0528,1573.7120000000002,9548616123.0,1562.8964
000941.XSHG,2018-02-22,1573.0528,1585.864,790258984.0,1604.6229999999994,1615.7809,14104637773.0,1588.3609
000941.XSHG,2018-02-23,1604.6229999999994,1585.4605,768816658.0,1607.9639,1608.0553,14077284245.0,1600.7943
000941.XSHG,2018-02-26,1607.9639,1613.6125,1061383422.0,1646.3781,1653.4515,18610890017.0,1617.5248
000941.XSHG,2018-02-27,1646.3781,1636.8625,891740672.0,1645.4672,1657.5254,15641140975.0,1640.7557
000941.XSHG,2018-02-28,1645.4672,1622.8247,981999266.0,1657.1689,1663.796,16986393284.0,1631.0072
000941.XSHG,2018-03-01,1657.1689,1641.4547,894674017.0,1680.965,1684.9525,16462599127.0,1645.4956
000941.XSHG,2018-03-02,1680.965,1658.6023,870369694.0,1660.6967,1687.8689,15049504553.0,1670.5254
000941.XSHG,2018-03-05,1660.6967,1656.1226,666415031.0,1669.4931,1671.5936,12015043099.0,1665.9845
000941.XSHG,2018-03-06,1669.4931,1671.5038,833126836.0,1687.6916,1687.9623,14243535179.0,1672.3556
000941.XSHG,2018-03-07,1687.6916,1674.0473,827165855.0,1675.8283,1692.3073,14684412599.0,1686.616
000941.XSHG,2018-03-08,1675.8283,1662.1544,809832585.0,1672.4085,1683.8231,13391199850.000002,1674.1299
000941.XSHG,2018-03-09,1672.4085,1673.6296,941401412.0,1702.7368,1704.944,14534379868.0,1674.5329
000941.XSHG,2018-03-12,1702.7368,1711.6001,1284642925.0,1747.4103,1750.6723,23890802358.0,1711.7012
000941.XSHG,2018-03-13,1747.4103,1731.4029999999998,998672232.0,1732.8048,1746.9735,16584003470.999996,1744.9637
000941.XSHG,2018-03-14,1732.8048,1721.3121,1089608875.0,1721.5658,1748.6165,19580058844.0,1727.5396
000941.XSHG,2018-03-15,1721.5658,1712.5205,1158231060.0,1731.6871,1731.8742,17301830013.0,1720.167
000941.XSHG,2018-03-16,1731.6871,1711.7741,965635139.0,1712.0498,1736.0319,14500052427.999996,1731.7104
000941.XSHG,2018-03-19,1712.0498,1701.5121,810354687.0,1711.7562,1720.7868,11859193179.0,1707.4541
000941.XSHG,2018-03-20,1711.7562,1695.5785,872956104.0,1713.3103,1715.32,12896844439.999998,1701.9624
000941.XSHG,2018-03-21,1713.3103,1702.4864,963829245.0,1705.5247,1736.5907,15389664278.0,1720.7886
000941.XSHG,2018-03-22,1705.5247,1684.7549,829081932.0,1696.9098,1716.3929,12365138685.000002,1707.1959
000941.XSHG,2018-03-23,1696.9098,1594.9325,1484978157.0,1618.4021,1659.3689,21257054608.0,1634.6863
000941.XSHG,2018-03-26,1618.4021,1588.329,1030904230.0,1643.1669,1643.3243,15948251691.999996,1593.1665
000941.XSHG,2018-03-27,1643.1669,1663.2477,1058411805.0,1683.8066,1684.9464,17623146285.0,1664.28
000941.XSHG,2018-03-28,1683.8066,1646.392,828947281.0,1649.4262,1670.5486,15636814851.0,1653.5291
000941.XSHG,2018-03-29,1649.4262,1625.9042,751624153.0,1643.9959,1663.9498,13741297161.0,1657.1461
000941.XSHG,2018-03-30,1643.9959,1645.5498,768974970.0,1661.1677,1662.2628,13814209526.0,1646.6778
000941.XSHG,2018-04-02,1661.1677,1648.904,1014672328.0,1650.9397,1669.1046,17197849279.0,1667.6112
000941.XSHG,2018-04-03,1650.9397,1613.3209,773955442.0,1625.35,1638.0725,12997793877.0,1625.2297
000941.XSHG,2018-04-04,1625.35,1606.233,892150496.0,1607.8737,1636.7815,13081407888.0,1631.4626
000941.XSHG,2018-04-09,1607.8737,1594.5933,801080444.0,1605.1373,1615.9905,11131883448.0,1601.3925
000941.XSHG,2018-04-10,1605.1373,1598.3432,811088200.0,1616.2125,1617.3292,12622838754.0,1608.6521
000941.XSHG,2018-04-11,1616.2125,1618.9265,768114383.0,1623.7443,1630.3145,11619986367.0,1622.999
000941.XSHG,2018-04-12,1623.7443,1599.2432,676778868.0,1604.2311,1622.7788,10634735349.0,1621.5096
000941.XSHG,2018-04-13,1604.2311,1592.3512,606820916.0,1600.5189,1617.5772,10379655933.0,1610.2716
000941.XSHG,2018-04-16,1600.5189,1575.1686,708790441.0,1583.9323,1598.8484,10135656560.0,1594.3548
000941.XSHG,2018-04-17,1583.9323,1544.1235,877892430.0,1545.6078,1596.0887,13236157222.0,1588.3769
000941.XSHG,2018-04-18,1545.6078,1524.4683,984716646.0,1571.1357,1576.2208,15423370385.0,1555.2161
000941.XSHG,2018-04-19,1571.1357,1569.1805,1065955694.0,1592.9438,1602.7065,14934551349.0,1569.8545
000941.XSHG,2018-04-20,1592.9438,1557.0943,954085992.0,1561.76,1590.3052,12661841179.0,1587.9541
000941.XSHG,2018-04-23,1561.76,1544.9276,705201320.0,1559.6593,1573.3405,10276204954.0,1560.5763
000941.XSHG,2018-04-24,1559.6593,1559.5908,842533905.0,1595.1996,1596.8977,13167611009.0,1561.2206
000941.XSHG,2018-04-25,1595.1996,1578.3525,701212572.0,1582.2453,1590.3531,11200810171.999998,1587.9742
000941.XSHG,2018-04-26,1582.2453,1543.8683,931598463.0,1544.3502,1577.2693,13288804782.0,1576.6576
000941.XSHG,2018-04-27,1544.3502,1534.8072,666189370.0,1546.4016,1554.351,9564945751.0,1550.6975
000941.XSHG,2018-05-02,1546.4016,1533.8751,654083548.0,1542.974,1552.2937,9721344184.0,1546.1679
000941.XSHG,2018-05-03,1542.974,1527.7589,743056221.0,1558.1003,1561.8635,11113048640.0,1543.3276
000941.XSHG,2018-05-04,1558.1003,1552.1233,594048672.0,1553.8237,1565.2192,9468468486.0,1553.1305
000941.XSHG,2018-05-07,1553.8237,1554.2024,823404900.0,1596.467,1596.5731,15377898301.0,1556.6891
000941.XSHG,2018-05-08,1596.467,1594.2137,761719275.0,1604.4595,1609.3277,13939653362.0,1597.3418
000941.XSHG,2018-05-09,1604.4595,1596.0007,620883712.0,1602.852,1606.0963,10467584949.0,1605.0039
000941.XSHG,2018-05-10,1602.852,1593.945,653276611.0,1605.4035,1614.4414,11715219532.000002,1605.7686
000941.XSHG,2018-05-11,1605.4035,1608.3574,939318732.0,1612.7913,1623.311,15923546705.0,1609.2578
000941.XSHG,2018-05-14,1612.7913,1613.1963,988721367.0,1621.6073,1635.22,15877588106.0,1613.2205
000941.XSHG,2018-05-15,1621.6073,1616.3175,766537604.0,1630.9024,1633.9134,12411501853.0,1625.7935
000941.XSHG,2018-05-16,1630.9024,1622.3366,744255056.0,1625.4944,1637.5509,12800675626.0,1627.3117
000941.XSHG,2018-05-17,1625.4944,1595.6254,592226880.0,1600.8448,1625.5288,10509725641.0,1624.4819
000941.XSHG,2018-05-18,1600.8448,1588.6858,658791434.0,1606.9634,1608.3182,11102859940.0,1602.9504
000941.XSHG,2018-05-21,1606.9634,1617.3714,861851276.0,1624.4438,1631.9878,14161642017.0,1617.3714
000941.XSHG,2018-05-22,1624.4438,1610.8125,806111494.0,1622.4529,1624.1398,12210636546.0,1623.8971
000941.XSHG,2018-05-23,1622.4529,1601.1718,784968867.0,1601.1718,1620.8893,11397784733.0,1620.8893
000941.XSHG,2018-05-24,1601.1718,1587.4464,657278413.0,1589.7459,1605.9845,10820901338.0,1602.7628
000941.XSHG,2018-05-25,1589.7459,1563.9935,769976844.0,1569.1234,1587.6148,11574715669.0,1585.4964
000941.XSHG,2018-05-28,1569.1234,1554.9523,678629302.0,1558.4999,1576.1181,10145840501.0,1570.2581
000941.XSHG,2018-05-29,1558.4999,1543.86,616071504.0,1544.781,1562.3932,9381774588.0,1555.0674
000941.XSHG,2018-05-30,1544.781,1497.8984,840003570.0,1500.4613,1522.2693,11955759464.0,1522.2693
000941.XSHG,2018-05-31,1500.4613,1498.0232,630940997.0,1511.9743,1517.589,8587257287.0,1511.0216
000941.XSHG,2018-06-01,1511.9743,1481.3128,730210259.0,1492.1631,1507.9397,9472194994.0,1507.8903
000941.XSHG,2018-06-04,1492.1631,1447.9561,673617882.0,1452.5341,1470.8437,8813614471.0,1466.1188
000941.XSHG,2018-06-05,1452.5341,1436.8155,659140083.0,1468.0679,1468.2746,9438446619.0,1437.7375
000941.XSHG,2018-06-06,1468.0679,1455.8351,986343733.0,1463.4799,1470.4861,13434941330.0,1460.1534
000941.XSHG,2018-06-07,1463.4799,1462.4879999999994,699244811.0,1463.2218,1471.8762,9438154537.0,1467.3732
000941.XSHG,2018-06-08,1463.2218,1439.5462,732405056.0,1447.3019,1463.5097,8742430236.0,1463.2558
000941.XSHG,2018-06-11,1447.3019,1429.0105,650204805.0,1436.6538,1451.1328,8032633635.0,1445.7497
000941.XSHG,2018-06-12,1436.6538,1422.6228,676876680.0,1441.495,1445.5597,8648995976.0,1440.9918
000941.XSHG,2018-06-13,1441.495,1416.6152,616811479.0,1418.1793,1436.6906,7994586743.0,1436.2098
000941.XSHG,2018-06-14,1418.1793,1409.4178,572270715.0,1414.121,1424.7231,7113314096.0,1413.4149
000941.XSHG,2018-06-15,1414.121,1384.7855,663271292.0,1391.4025,1413.3929999999998,8030999460.0,1410.2484
000941.XSHG,2018-06-19,1391.4025,1301.742,1088843856.0,1315.9864,1369.9904,12407140324.0,1369.7792
000941.XSHG,2018-06-20,1315.9864,1297.8184,798902673.0,1322.9889,1332.985,9976340521.0,1301.537
000941.XSHG,2018-06-21,1322.9889,1287.6814,754147467.0,1288.6213,1332.2396,8951411519.0,1324.0368
000941.XSHG,2018-06-22,1288.6213,1272.5368,803103993.0,1316.0898,1319.2451,10247492116.0,1281.3571
000941.XSHG,2018-06-25,1316.0898,1311.3534,683536282.0,1311.8766,1333.6112,9659275756.0,1327.4925
000941.XSHG,2018-06-26,1311.8766,1289.8701,689668518.0,1316.8379,1321.4975,9024880157.0,1295.5104
000941.XSHG,2018-06-27,1316.8379,1301.8542,698276392.0,1307.9653,1325.3877,8220401772.0,1318.0578
000941.XSHG,2018-06-28,1307.9653,1290.5085,632615030.0,1296.2036,1318.471,8110923778.0,1304.576
000941.XSHG,2018-06-29,1296.2036,1285.7819,724478079.0,1321.7528,1323.2862,9124622950.0,1297.2378
000941.XSHG,2018-07-02,1321.7528,1284.5595,768119884.0,1293.7138,1322.7679999999998,8847510886.0,1320.3621
000941.XSHG,2018-07-03,1293.7138,1261.0178,748163497.0,1297.7534,1299.9431,9363283271.0,1295.5361
000941.XSHG,2018-07-04,1297.7534,1271.1377,652209469.0,1276.3826,1294.8867,7616190757.0,1292.4039
000941.XSHG,2018-07-05,1276.3826,1248.8261,735489033.0,1249.9047,1282.2898,8620900792.0,1274.0091
000941.XSHG,2018-07-06,1249.9047,1234.7886,760919890.0,1262.1491,1278.6992,9712483452.0,1252.8261
000941.XSHG,2018-07-09,1262.1491,1267.2464,665636340.0,1285.3744,1285.6654,8996309053.0,1267.2464
000941.XSHG,2018-07-10,1285.3744,1280.6998,727028298.0,1291.8355,1297.4386,9245187251.0,1291.9969
000941.XSHG,2018-07-11,1291.8355,1257.3151,811046684.0,1274.2707,1284.9807,10327887174.0,1274.8272
000941.XSHG,2018-07-12,1274.2707,1275.1760000000004,866510445.0,1302.8248,1306.6745,11045562732.0,1275.6163
000941.XSHG,2018-07-13,1302.8248,1296.8759,690814115.0,1303.2522,1306.9260000000004,9049023071.0,1303.4058
000941.XSHG,2018-07-16,1303.2522,1288.7299,631856145.0,1295.18,1302.9195,8315046780.0,1302.6349
000941.XSHG,2018-07-17,1295.18,1281.6637,642747162.0,1300.9002,1300.9565,8811292848.0,1292.8413
000941.XSHG,2018-07-18,1300.9002,1293.5274,707547166.0,1293.5856,1310.6218,8447738747.0,1301.2626
000941.XSHG,2018-07-19,1293.5856,1270.9418,593455001.0,1274.5851,1298.1046,7323895391.000002,1293.7243
000941.XSHG,2018-07-20,1274.5851,1267.9096,600601520.0,1291.3256,1294.3515,7545913235.000002,1273.3086
000941.XSHG,2018-07-23,1291.3256,1286.9718,657505096.0,1306.0028,1306.6863,7819869007.999998,1289.1805
000941.XSHG,2018-07-24,1306.0028,1307.2238,975409387.0,1333.3272,1339.6788,11211515301.0,1307.3083
000941.XSHG,2018-07-25,1333.3272,1318.6098,776196660.0,1320.4338,1338.4318,9619161080.0,1335.0729
000941.XSHG,2018-07-26,1320.4338,1305.3426,914731069.0,1309.3457,1325.2505,9602192751.0,1318.6649
000941.XSHG,2018-07-27,1309.3457,1304.3278,777335854.0,1304.6392,1316.0336,7080393625.0,1311.2182
000941.XSHG,2018-07-30,1304.6392,1290.1532,620139515.0,1296.7358,1311.4701,7140519497.999998,1304.3739
000941.XSHG,2018-07-31,1296.7358,1278.8823,550055058.0,1284.0981,1294.913,6232938950.0,1294.3187
000941.XSHG,2018-08-01,1284.0981,1263.5659,617447299.0,1264.6860000000001,1290.3928,7396421432.000002,1286.4471
000941.XSHG,2018-08-02,1264.6860000000001,1205.2582,788812291.0,1228.2689,1258.4448,8818116321.0,1258.4448
000941.XSHG,2018-08-03,1228.2689,1208.7204,453255022.0,1209.2387,1235.0079,5269756981.0,1227.7247
000941.XSHG,2018-08-06,1209.2387,1165.8088,648553359.0,1170.8718,1205.5325,7903087200.0,1204.0365
000941.XSHG,2018-08-07,1170.8718,1157.5954,583721624.0,1195.3049,1195.9089999999999,6834986000.0,1171.0866
000941.XSHG,2018-08-08,1195.3049,1186.9343,644196251.0,1190.8823,1206.3917,6968421798.0,1190.8827
000941.XSHG,2018-08-09,1190.8823,1183.7721,656289400.0,1214.6987,1220.5902,7133797093.0,1183.8952
000941.XSHG,2018-08-10,1214.6987,1208.4992,492843874.0,1220.695,1224.2696,5577223018.0,1215.9875
000941.XSHG,2018-08-13,1220.695,1200.3036,508372072.0,1224.6575,1228.3259,6145504443.0,1206.3906
000941.XSHG,2018-08-14,1224.6575,1216.8695,463605335.0,1222.005,1227.4137,5097192294.0,1224.087
000941.XSHG,2018-08-15,1222.005,1192.5559,582119223.0,1193.7178,1225.5162,6289670834.0,1222.6508
000941.XSHG,2018-08-16,1193.7178,1169.4715,476359058.0,1182.712,1197.5593,5137264980.0,1180.1398
000941.XSHG,2018-08-17,1182.712,1163.7815,505548053.0,1165.4715,1197.6323,5512179433.0,1194.0805
000941.XSHG,2018-08-20,1165.4715,1158.8928,550235130.0,1181.8219,1181.8813,6135718761.0,1165.7639
000941.XSHG,2018-08-21,1181.8219,1180.3169,477357674.0,1192.8733,1198.6416,5669857497.0,1184.8034
000941.XSHG,2018-08-22,1192.8733,1177.6721,412550210.0,1180.1351,1192.2523,4591117398.0,1191.7584
000941.XSHG,2018-08-23,1180.1351,1175.5336,428706751.0,1186.0832,1190.9311,4991735333.0,1179.8606
000941.XSHG,2018-08-24,1186.0832,1174.2779,369470900.0,1177.2144,1184.8624,4201301246.0,1184.8624
000941.XSHG,2018-08-27,1177.2144,1182.8496,616923738.0,1201.1845,1202.7344,6617028022.0,1182.8496
000941.XSHG,2018-08-28,1201.1845,1204.1823,568361064.0,1212.1465,1213.7009,6424124203.999999,1204.4602
000941.XSHG,2018-08-29,1212.1465,1200.9108,449252979.0,1203.0724,1212.25,5101212543.0,1209.8148
000941.XSHG,2018-08-30,1203.0724,1187.4159,486525997.0,1188.4575,1205.4711,5386036433.0,1200.0198
000941.XSHG,2018-08-31,1188.4575,1173.7946,532683083.0,1180.5202,1190.882,5784868291.0,1188.7038
