order_book_id,date,high,prev_close,volume,open,low,close,total_turnover
399808.XSHE,2017-10-18,1940.3114,1930.6611,1244779388.0,1932.4456,1917.2917,1922.8234,19331143613.0
399808.XSHE,2017-10-19,1923.6599,1922.8234,1337115852.0,1921.9795,1903.9387,1909.7896,19521090775.0
399808.XSHE,2017-10-20,1940.6975,1909.7896,1095738893.0,1904.9233,1904.2013,1940.6975,20229767020.0
399808.XSHE,2017-10-23,1941.82,1940.6975,955579105.0,1937.3242,1932.0476,1938.3646,15434902640.0
399808.XSHE,2017-10-24,1940.6885,1938.3646,1135257712.0,1936.4755,1926.9507,1940.4172,18857803244.0
399808.XSHE,2017-10-25,1943.721,1940.4172,1038896433.0,1935.0029,1927.9803,1943.297,18239185027.0
399808.XSHE,2017-10-26,1960.7398,1943.297,1520361433.0,1940.3826,1934.1189,1952.5441,25029619127.0
399808.XSHE,2017-10-27,1958.472,1952.5441,1420774710.0,1950.4112,1944.7959,1947.5467,22620716432.0
399808.XSHE,2017-10-30,1943.1473,1947.5467,1872274393.0,1940.7969,1892.2349,1915.3981,26905401797.0
399808.XSHE,2017-10-31,1938.0079,1915.3981,1315062414.0,1914.0585,1913.9293,1937.8941,22243108367.0
399808.XSHE,2017-11-01,1950.6112,1937.8941,1474591809.0,1939.6009,1937.882,1939.5937,23455932607.0
399808.XSHE,2017-11-02,1935.9357,1939.5937,1480583128.0,1935.6773,1916.6903,1926.9357,22284777445.0
399808.XSHE,2017-11-03,1936.9764,1926.9357,1889795211.0,1927.7774,1909.6329,1920.6651,28153625381.0
399808.XSHE,2017-11-06,1947.62,1920.6651,1409438257.0,1925.1525,1918.838,1947.0315,22729361948.0
399808.XSHE,2017-11-07,1960.9282,1947.0315,1876795921.0,1948.9726,1941.6157,1960.6189,27167995051.0
399808.XSHE,2017-11-08,1994.4432,1960.6189,2210903484.0,1960.4006,1954.8511,1985.4496,35988901681.0
399808.XSHE,2017-11-09,2003.7151,1985.4496,1896172104.0,1989.5824,1980.7456,2003.0304,30837260389.0
399808.XSHE,2017-11-10,2045.2265,2003.0304,2521683074.0,1998.1307,1997.0918,2042.6645,37807881626.0
399808.XSHE,2017-11-13,2059.482,2042.6645,2510856680.0,2049.7568,2044.521,2051.9946,40895630694.0
399808.XSHE,2017-11-14,2052.0017,2051.9946,2282328648.0,2050.8720000000008,2001.4402,2005.1026,38314979562.0
399808.XSHE,2017-11-15,1996.0856,2005.1026,2199932161.0,1996.0856,1947.4907,1950.9749,37620416323.0
399808.XSHE,2017-11-16,1958.5832,1950.9749,1790786211.0,1949.0863,1936.8974,1954.9527,28496725477.0
399808.XSHE,2017-11-17,1966.9248,1954.9527,2481037901.0,1955.1831,1897.928,1898.9419,35515548206.0
399808.XSHE,2017-11-20,1940.148,1898.9419,1810373677.0,1888.9651,1867.4504,1939.5936,28657376617.0
399808.XSHE,2017-11-21,1957.3378,1939.5936,1780913526.0,1936.8631,1930.3052,1948.1717,29896607970.0
399808.XSHE,2017-11-22,1955.5592,1948.1717,1740436379.0,1949.959,1927.0593,1947.5738,28148360439.0
399808.XSHE,2017-11-23,1941.3421,1947.5738,1781751564.0,1941.3421,1877.7343,1879.6461,27820010892.0
399808.XSHE,2017-11-24,1892.4882,1879.6461,1397205240.0,1866.2694,1864.4933,1881.8369,22419860746.0
399808.XSHE,2017-11-27,1877.7088,1881.8369,1503730672.0,1877.4802,1827.4627,1831.8318,23965546810.0
399808.XSHE,2017-11-28,1860.7976,1831.8318,1138285502.0,1829.251,1827.1512,1860.7976,18004258875.0
399808.XSHE,2017-11-29,1862.4009,1860.7976,1406718166.0,1861.8995,1832.0968,1855.5145,20401231980.0
399808.XSHE,2017-11-30,1856.6965,1855.5145,1339404965.0,1851.5609,1822.1764,1829.436,19997548714.0
399808.XSHE,2017-12-01,1854.9389,1829.436,1503780559.0,1827.6366,1822.5455,1849.5376,20148947549.0
399808.XSHE,2017-12-04,1857.2938,1849.5376,1503484330.0,1845.884,1839.8843,1841.7681,21014219577.0
399808.XSHE,2017-12-05,1841.0199,1841.7681,1894222750.0,1837.5007,1783.2417,1796.5098,25448790792.0
399808.XSHE,2017-12-06,1812.9833,1796.5098,1517519188.0,1795.9201,1768.52,1812.856,21646947966.0
399808.XSHE,2017-12-07,1813.6717,1812.856,1331753432.0,1806.3613,1794.8253,1795.2401,17255245282.0
399808.XSHE,2017-12-08,1822.2789,1795.2401,1330121369.0,1791.1586,1789.4046,1812.4956,18477959145.0
399808.XSHE,2017-12-11,1853.5269,1812.4956,1134295386.0,1818.2563,1814.8397,1853.0507,18324858401.0
399808.XSHE,2017-12-12,1869.6295,1853.0507,1206576031.0,1852.6138,1841.9545,1842.0418,20249107853.0
399808.XSHE,2017-12-13,1861.3712,1842.0418,1112047167.0,1839.0318,1833.9781,1861.3408,15944688393.0
399808.XSHE,2017-12-14,1865.4024,1861.3408,1049342608.0,1859.6025,1843.8255,1856.1213,15677376039.0
399808.XSHE,2017-12-15,1850.7847,1856.1213,1192627140.0,1849.0838,1824.2435,1833.8158,16223736854.0
399808.XSHE,2017-12-18,1838.7228,1833.8158,882049196.0,1834.8005,1810.819,1815.8131,12231310148.0
399808.XSHE,2017-12-19,1829.5703,1815.8131,843826109.0,1817.3945,1813.9276,1824.2488,12021733034.0
399808.XSHE,2017-12-20,1828.8326,1824.2488,894061583.0,1825.1048,1810.7115,1814.6962,12853980849.0
399808.XSHE,2017-12-21,1840.6444,1814.6962,1029864779.0,1812.4819,1800.0067,1834.9458,15545394726.0
399808.XSHE,2017-12-22,1864.417,1834.9458,1164849121.0,1835.5548,1835.1756,1853.6655,17951381531.0
399808.XSHE,2017-12-25,1859.6762,1853.6655,1188351432.0,1853.5966,1827.1078,1831.2243,16639086171.0
399808.XSHE,2017-12-26,1839.4126,1831.2243,972114662.0,1829.3753,1816.389,1837.9761,14551051075.0
399808.XSHE,2017-12-27,1844.5235,1837.9761,1209769435.0,1833.8681,1828.6065,1831.3188,20579367055.0
399808.XSHE,2017-12-28,1839.228,1831.3188,1170118546.0,1827.3173,1823.9103,1830.6434,18049845154.0
399808.XSHE,2017-12-29,1844.8274,1830.6434,1031844110.0,1834.1915,1830.8137,1844.8274,14833560283.0
399808.XSHE,2018-01-02,1861.6517,1844.8274,1208662957.0,1851.0561,1844.0845,1861.2803,17988132906.0
399808.XSHE,2018-01-03,1892.3406,1861.2803,1479824126.0,1859.9535,1856.0726,1888.6382,23931779816.0
399808.XSHE,2018-01-04,1891.4956,1888.6382,1202114815.0,1884.8347,1880.8655,1887.5078,19332564690.0
399808.XSHE,2018-01-05,1886.5683,1887.5078,1194614985.0,1886.5683,1866.248,1872.355,18176043228.0
399808.XSHE,2018-01-08,1869.4139,1872.355,1318161223.0,1869.4139,1850.8819,1868.957,20048333512.0
399808.XSHE,2018-01-09,1873.6246,1868.957,1122151326.0,1870.2725,1857.026,1863.1409,17423744148.0
399808.XSHE,2018-01-10,1864.8228,1863.1409,1285148365.0,1864.8228,1832.7685,1844.7831,18455035426.0
399808.XSHE,2018-01-11,1851.0217,1844.7831,1161068321.0,1838.6814,1829.6661,1844.9948,15371283599.0
399808.XSHE,2018-01-12,1850.3323,1844.9948,1670419977.0,1846.058,1835.5752,1838.9986,16865667773.0
399808.XSHE,2018-01-15,1832.6513,1838.9986,1934694541.0,1832.5838,1763.1956,1769.4576,25067194132.0
399808.XSHE,2018-01-16,1773.3198,1769.4576,1352910332.0,1764.7779999999998,1751.8974,1764.6909,17663070880.0
399808.XSHE,2018-01-17,1762.804,1764.6909,1597463680.0,1762.5982,1715.9682,1752.4228,20294096037.0
399808.XSHE,2018-01-18,1767.1343,1752.4228,1086965777.0,1752.5036,1752.5036,1762.6241,14562902249.0
399808.XSHE,2018-01-19,1782.4878,1762.6241,1105065849.0,1763.0346,1758.8059,1767.8354,14690749578.0
399808.XSHE,2018-01-22,1793.3829,1767.8354,1098589143.0,1770.0657,1764.0657,1792.9995,16230078049.0
399808.XSHE,2018-01-23,1806.3661,1792.9995,1075857091.0,1794.4974,1794.4974,1803.6503,16494339821.0
399808.XSHE,2018-01-24,1818.7022,1803.6503,1197770272.0,1800.9228,1786.4661,1816.0515,16789695934.0
399808.XSHE,2018-01-25,1829.9353,1816.0515,1294259789.0,1816.6766,1812.5043,1812.8975,17817673831.0
399808.XSHE,2018-01-26,1816.6879,1812.8975,904178656.0,1811.6065,1803.3667,1804.336,13430338681.0
399808.XSHE,2018-01-29,1803.6168,1804.336,1118459484.0,1800.7574,1770.2696,1772.7209,16918776080.0
399808.XSHE,2018-01-30,1792.2658,1772.7209,886170144.0,1771.9079,1771.1021,1784.3005,14436893520.0
399808.XSHE,2018-01-31,1774.7189,1784.3005,1105650927.0,1774.7189,1748.0529,1753.5036,14548351213.0
399808.XSHE,2018-02-01,1761.4606,1753.5036,1472524518.0,1752.2521,1698.3354,1699.3426,18580706456.0
399808.XSHE,2018-02-02,1709.9788,1699.3426,1046668548.0,1686.5607,1661.0611,1703.7343,13541343674.0
399808.XSHE,2018-02-05,1684.1117,1703.7343,881842761.0,1674.3223,1668.8751,1672.1682,13225973222.0
399808.XSHE,2018-02-06,1651.8838,1672.1682,1321698450.0,1642.8957,1598.9355,1599.4504,16825520823.0
399808.XSHE,2018-02-07,1637.2483,1599.4504,1022395433.0,1629.0392,1567.5158,1600.3471,14283266836.0
399808.XSHE,2018-02-08,1626.4884,1600.3471,833221669.0,1599.5698,1598.1552,1621.6671,12189244809.0
399808.XSHE,2018-02-09,1605.917,1621.6671,1284947450.0,1582.3345,1562.0984,1576.064,17992981007.0
